Time [s],Channel 0
3.777856000,0
3.778115200,1
3.778240960,0
3.778370560,1
3.778496160,0
3.778625760,1
3.778751520,0
3.778881120,1
3.779260000,0
3.779519360,1
3.779644960,0
3.779774560,1
3.779900320,0
3.780029920,1
3.780283200,0
3.780410880,1
3.780664160,0
3.780795680,1
3.780921440,0
3.781051040,1
3.781176640,0
3.781306400,1
3.781432000,0
3.781561600,1
3.781687200,0
3.781814880,1
3.783344640,0
3.783476160,1
3.783857120,0
3.784242080,1
3.784621120,0
3.785008000,1
3.785389120,0
3.785646400,1
3.785897600,0
3.786156960,1
3.786410240,0
3.786540000,1
3.786920960,0
3.787050560,1
3.787174240,0
3.787433440,1
3.787814560,0
3.788071840,1
3.788450720,0
3.788582400,1
3.788963360,0
3.789348320,1
3.789727360,0
3.790114240,1
3.790495200,0
3.790752480,1
3.791003840,0
3.791263200,1
3.791516480,0
3.791646080,1
3.792027040,0
3.792156800,1
3.792280480,0
3.792539680,1
3.792920640,0
3.793177920,1
3.793684640,0
3.793943840,1
3.794069600,0
3.794199200,1
3.794324800,0
3.794454560,1
3.794580160,0
3.794709760,1
3.795088800,0
3.795348160,1
3.795473760,0
3.795603360,1
3.795856640,0
3.796114080,1
3.796492960,0
3.796752320,1
3.796877920,0
3.797007520,1
3.797133280,0
3.797262880,1
3.797388640,0
3.797518240,1
3.797897120,0
3.798156480,1
3.798282080,0
3.798411840,1
3.798665120,0
3.798922400,1
3.799301440,0
3.799560640,1
3.799814080,0
3.799943680,1
3.800069280,0
3.800326560,1
3.800705600,0
3.800964960,1
3.801090560,0
3.801220160,1
3.801345920,0
3.801475520,1
3.801601120,0
3.801730880,1
3.802109760,0
3.802369120,1
3.802622400,0
3.802752000,1
3.802877760,0
3.803007360,1
3.803132960,0
3.803260640,1
3.803513920,0
3.803773280,1
3.803898880,0
3.804028640,1
3.804281920,0
3.804539200,1
3.804918240,0
3.805177440,1
3.805430880,0
3.805688160,1
3.805813760,0
3.805943360,1
3.806322400,0
3.806581760,1
3.806835040,0
3.807092320,1
3.807217920,0
3.807347680,1
3.807726560,0
3.807985920,1
3.808111520,0
3.808241120,1
3.808366880,0
3.808496480,1
3.808622240,0
3.808751840,1
3.809130720,0
3.809390080,1
3.809515680,0
3.809645440,1
3.809771040,0
3.809900640,1
3.810154080,0
3.810281600,1
3.810535040,0
3.810794240,1
3.811047520,0
3.811177280,1
3.811302880,0
3.811432480,1
3.811558240,0
3.811685920,1
3.811939200,0
3.812198400,1
3.812324160,0
3.812453760,1
3.812579520,0
3.812709120,1
3.812834720,0
3.812964320,1
3.813343360,0
3.813475040,1
3.813600640,0
3.813730240,1
3.813856000,0
3.814113280,1
3.814238880,0
3.814368640,1
3.814747520,0
3.814879200,1
3.815004800,0
3.815262240,1
3.815515520,0
3.815645120,1
3.815770880,0
3.815898400,1
3.816151840,0
3.816283360,1
3.816409120,0
3.816666400,1
3.816792000,0
3.816921760,1
3.817175040,0
3.817302720,1
3.817556000,0
3.817687680,1
3.817813280,0
3.818070560,1
3.818196160,0
3.818325920,1
3.818579200,0
3.818706880,1
3.818960160,0
3.819219520,1
3.819345120,0
3.819474720,1
3.819600480,0
3.819730080,1
3.819983360,0
3.820111040,1
3.820364320,0
3.820623680,1
3.820749280,0
3.820879040,1
3.821004640,0
3.821134240,1
3.821260000,0
3.821389600,1
3.821768640,0
3.822027840,1
3.822153600,0
3.822283200,1
3.822408800,0
3.822538560,1
3.822791840,0
3.822919520,1
3.823172800,0
3.823304480,1
3.823430080,0
3.823559680,1
3.823685440,0
3.823815040,1
3.823940640,0
3.824070400,1
3.824196000,0
3.824323680,1
3.825853440,0
3.825984960,1
3.826365920,0
3.826750880,1
3.827129920,0
3.827516800,1
3.827897760,0
3.828155200,1
3.828406400,0
3.828665760,1
3.828919040,0
3.829048640,1
3.829429600,0
3.829559360,1
3.829683040,0
3.829942240,1
3.830323200,0
3.830580480,1
3.830959520,0
3.831091200,1
3.831472160,0
3.831857120,1
3.832236000,0
3.832623040,1
3.833004000,0
3.833261280,1
3.833512640,0
3.833771840,1
3.834025280,0
3.834154880,1
3.834535840,0
3.834665440,1
3.834789120,0
3.835048480,1
3.835429440,0
3.835686720,1
3.836193440,0
3.836452640,1
3.836578400,0
3.836708000,1
3.836833600,0
3.836963360,1
3.837088960,0
3.837218560,1
3.837597600,0
3.837856800,1
3.837982560,0
3.838112160,1
3.838365440,0
3.838622880,1
3.839001760,0
3.839261120,1
3.839386720,0
3.839516320,1
3.839642080,0
3.839771680,1
3.839897280,0
3.840027040,1
3.840405920,0
3.840665280,1
3.840790880,0
3.840920640,1
3.841173920,0
3.841431200,1
3.841810240,0
3.842069440,1
3.842322720,0
3.842452480,1
3.842578080,0
3.842835360,1
3.843214400,0
3.843473600,1
3.843599360,0
3.843728960,1
3.843854560,0
3.843984320,1
3.844109920,0
3.844239520,1
3.844618560,0
3.844877920,1
3.845131200,0
3.845260800,1
3.845386560,0
3.845516160,1
3.845641760,0
3.845769440,1
3.846022720,0
3.846282080,1
3.846407680,0
3.846537280,1
3.846790720,0
3.847048000,1
3.847426880,0
3.847686240,1
3.847939520,0
3.848196800,1
3.848322560,0
3.848452160,1
3.848831200,0
3.849090400,1
3.849343840,0
3.849601120,1
3.849726720,0
3.849856320,1
3.850235360,0
3.850494720,1
3.850620320,0
3.850749920,1
3.850875680,0
3.851005280,1
3.851130880,0
3.851260640,1
3.851639520,0
3.851898880,1
3.852024480,0
3.852154080,1
3.852279840,0
3.852409440,1
3.852662720,0
3.852790400,1
3.853043680,0
3.853303040,1
3.853556320,0
3.853686080,1
3.853811680,0
3.853941280,1
3.854067040,0
3.854194720,1
3.854448000,0
3.854707200,1
3.854832960,0
3.854962560,1
3.855088160,0
3.855217920,1
3.855343520,0
3.855473120,1
3.855852160,0
3.855983840,1
3.856109440,0
3.856239040,1
3.856364800,0
3.856622080,1
3.856747680,0
3.856877440,1
3.857256320,0
3.857388000,1
3.857513600,0
3.857771040,1
3.858024320,0
3.858153920,1
3.858279520,0
3.858407200,1
3.858660640,0
3.858792160,1
3.858917920,0
3.859175200,1
3.859300800,0
3.859430400,1
3.859683840,0
3.859811360,1
3.860064800,0
3.860196320,1
3.860322080,0
3.860579360,1
3.860704960,0
3.860834720,1
3.861088000,0
3.861215680,1
3.861468960,0
3.861728320,1
3.861853920,0
3.861983520,1
3.862109280,0
3.862238880,1
3.862492160,0
3.862619840,1
3.862873120,0
3.863132480,1
3.863258080,0
3.863387680,1
3.863513440,0
3.863643040,1
3.863768640,0
3.863898400,1
3.864277280,0
3.864536640,1
3.864662240,0
3.864792000,1
3.864917600,0
3.865047200,1
3.865300640,0
3.865428160,1
3.865681600,0
3.865813120,1
3.865938880,0
3.866068480,1
3.866194080,0
3.866323840,1
3.866449440,0
3.866579040,1
3.866704800,0
3.866832480,1
3.867340960,0
3.867472640,1
3.867853600,0
3.868238560,1
3.868617440,0
3.869004320,1
3.869385280,0
3.869642560,1
3.869893920,0
3.870153120,1
3.870406400,0
3.870536000,1
3.870916960,0
3.871046720,1
3.871170240,0
3.871429600,1
3.871810560,0
3.872067840,1
3.872446720,0
3.872578400,1
3.872959360,0
3.873344160,1
3.873723200,0
3.874110080,1
3.874491040,0
3.874748320,1
3.874999520,0
3.875258880,1
3.875512160,0
3.875641760,1
3.876022720,0
3.876152320,1
3.876276000,0
3.876535360,1
3.876916160,0
3.877173440,1
3.877680000,0
3.877939360,1
3.878064960,0
3.878194560,1
3.878320320,0
3.878449920,1
3.878575520,0
3.878705280,1
3.879084160,0
3.879343360,1
3.879469120,0
3.879598720,1
3.879852000,0
3.880109280,1
3.880488160,0
3.880747520,1
3.880873120,0
3.881002720,1
3.881128480,0
3.881258080,1
3.881383680,0
3.881513280,1
3.881892320,0
3.882151520,1
3.882277280,0
3.882406880,1
3.882660160,0
3.882917440,1
3.883296320,0
3.883555680,1
3.883808960,0
3.883938560,1
3.884064160,0
3.884321440,1
3.884700480,0
3.884959680,1
3.885085280,0
3.885215040,1
3.885340640,0
3.885470240,1
3.885595840,0
3.885725600,1
3.886104480,0
3.886363840,1
3.886617120,0
3.886746720,1
3.886872320,0
3.887001920,1
3.887127680,0
3.887255200,1
3.887508640,0
3.887767840,1
3.887893440,0
3.888023200,1
3.888276480,0
3.888533760,1
3.888912640,0
3.889171840,1
3.889425280,0
3.889682560,1
3.889808160,0
3.889937760,1
3.890316640,0
3.890576000,1
3.890829280,0
3.891086560,1
3.891212160,0
3.891341760,1
3.891720800,0
3.891980000,1
3.892105760,0
3.892235360,1
3.892360960,0
3.892490560,1
3.892616320,0
3.892745920,1
3.893124800,0
3.893384160,1
3.893509760,0
3.893639360,1
3.893765120,0
3.893894720,1
3.894148000,0
3.894275680,1
3.894528960,0
3.894788160,1
3.895041440,0
3.895171040,1
3.895296800,0
3.895426400,1
3.895552000,0
3.895679680,1
3.895932960,0
3.896192320,1
3.896317920,0
3.896447520,1
3.896573120,0
3.896702880,1
3.896828480,0
3.896958080,1
3.897336960,0
3.897468640,1
3.897594240,0
3.897724000,1
3.897849600,0
3.898106880,1
3.898232480,0
3.898362240,1
3.898741120,0
3.898872800,1
3.898998400,0
3.899255680,1
3.899508960,0
3.899638560,1
3.899764320,0
3.899891840,1
3.900145120,0
3.900276800,1
3.900402400,0
3.900659680,1
3.900785440,0
3.900915040,1
3.901168320,0
3.901296000,1
3.901549280,0
3.901680800,1
3.901806560,0
3.902063840,1
3.902189440,0
3.902319040,1
3.902572320,0
3.902700000,1
3.902953280,0
3.903212640,1
3.903338240,0
3.903467840,1
3.903593600,0
3.903723200,1
3.903976480,0
3.904104160,1
3.904357440,0
3.904616640,1
3.904742400,0
3.904872000,1
3.904997600,0
3.905127200,1
3.905252960,0
3.905382560,1
3.905761440,0
3.906020800,1
3.906146400,0
3.906276000,1
3.906401760,0
3.906531360,1
3.906784640,0
3.906912320,1
3.907165600,0
3.907297120,1
3.907422880,0
3.907552480,1
3.907678080,0
3.907807680,1
3.907933440,0
3.908063040,1
3.908188640,0
3.908316320,1
3.909845920,0
3.909977600,1
3.910358560,0
3.910743520,1
3.911122560,0
3.911509440,1
3.911890400,0
3.912147680,1
3.912399040,0
3.912658400,1
3.912911680,0
3.913041280,1
3.913422240,0
3.913552000,1
3.913675680,0
3.913934880,1
3.914315840,0
3.914573120,1
3.914952160,0
3.915083840,1
3.915464800,0
3.915849760,1
3.916228640,0
3.916615680,1
3.916996640,0
3.917253920,1
3.917505280,0
3.917764480,1
3.918017920,0
3.918147520,1
3.918528480,0
3.918658080,1
3.918781760,0
3.919041120,1
3.919422080,0
3.919679360,1
3.920186080,0
3.920445280,1
3.920571040,0
3.920700640,1
3.920826240,0
3.920956000,1
3.921081600,0
3.921211200,1
3.921590240,0
3.921849440,1
3.921975200,0
3.922104800,1
3.922358080,0
3.922615360,1
3.922994400,0
3.923253760,1
3.923379360,0
3.923508960,1
3.923634720,0
3.923764320,1
3.923889920,0
3.924019680,1
3.924398560,0
3.924657920,1
3.924783520,0
3.924913280,1
3.925166560,0
3.925423840,1
3.925802880,0
3.926062080,1
3.926315360,0
3.926445120,1
3.926570720,0
3.926828000,1
3.927207040,0
3.927466240,1
3.927592000,0
3.927721600,1
3.927847200,0
3.927976960,1
3.928102560,0
3.928232160,1
3.928611200,0
3.928870560,1
3.929123840,0
3.929253440,1
3.929379040,0
3.929508800,1
3.929634400,0
3.929762080,1
3.930015360,0
3.930274720,1
3.930400320,0
3.930529920,1
3.930783360,0
3.931040640,1
3.931419520,0
3.931678880,1
3.931932160,0
3.932189440,1
3.932315200,0
3.932444800,1
3.932823840,0
3.933083040,1
3.933336480,0
3.933593760,1
3.933719360,0
3.933848960,1
3.934228000,0
3.934487360,1
3.934612960,0
3.934742560,1
3.934868320,0
3.934997920,1
3.935123520,0
3.935253280,1
3.935632160,0
3.935891520,1
3.936017120,0
3.936146720,1
3.936272480,0
3.936402080,1
3.936655360,0
3.936783040,1
3.937036320,0
3.937295680,1
3.937548960,0
3.937678720,1
3.937804320,0
3.937933920,1
3.938059680,0
3.938187200,1
3.938440640,0
3.938699840,1
3.938825600,0
3.938955200,1
3.939080800,0
3.939210560,1
3.939336160,0
3.939465760,1
3.939844800,0
3.939976480,1
3.940102080,0
3.940231680,1
3.940357440,0
3.940614720,1
3.940740320,0
3.940870080,1
3.941248960,0
3.941380640,1
3.941506240,0
3.941763520,1
3.942016960,0
3.942146560,1
3.942272160,0
3.942399840,1
3.942653120,0
3.942784800,1
3.942910560,0
3.943167840,1
3.943293440,0
3.943423040,1
3.943676480,0
3.943804000,1
3.944057440,0
3.944188960,1
3.944314720,0
3.944572000,1
3.944697600,0
3.944827360,1
3.945080640,0
3.945208320,1
3.945461600,0
3.945720800,1
3.945846560,0
3.945976160,1
3.946101920,0
3.946231520,1
3.946484800,0
3.946612480,1
3.946865760,0
3.947125120,1
3.947250720,0
3.947380320,1
3.947506080,0
3.947635680,1
3.947761280,0
3.947891040,1
3.948269920,0
3.948529280,1
3.948654880,0
3.948784640,1
3.948910240,0
3.949039840,1
3.949293280,0
3.949420800,1
3.949674240,0
3.949805760,1
3.949931520,0
3.950061120,1
3.950186720,0
3.950316480,1
3.950442080,0
3.950571680,1
3.950697440,0
3.950825120,1
3.952354720,0
3.952486400,1
3.952867360,0
3.953252320,1
3.953631360,0
3.954018240,1
3.954399200,0
3.954656480,1
3.954907840,0
3.955167200,1
3.955420480,0
3.955550080,1
3.955931040,0
3.956060800,1
3.956184480,0
3.956443680,1
3.956824640,0
3.957081920,1
3.957460960,0
3.957592640,1
3.957973600,0
3.958358560,1
3.958737440,0
3.959124480,1
3.959505440,0
3.959762720,1
3.960014080,0
3.960273280,1
3.960526720,0
3.960656320,1
3.961037280,0
3.961166880,1
3.961290560,0
3.961549920,1
3.961930880,0
3.962188160,1
3.962694720,0
3.962954080,1
3.963079680,0
3.963209440,1
3.963335040,0
3.963464640,1
3.963590400,0
3.963720000,1
3.964099040,0
3.964358240,1
3.964484000,0
3.964613600,1
3.964866880,0
3.965124160,1
3.965503200,0
3.965762400,1
3.965888160,0
3.966017760,1
3.966143360,0
3.966273120,1
3.966398720,0
3.966528320,1
3.966907360,0
3.967166720,1
3.967292320,0
3.967421920,1
3.967675360,0
3.967932640,1
3.968311520,0
3.968570880,1
3.968824160,0
3.968953760,1
3.969079520,0
3.969336800,1
3.969715840,0
3.969975040,1
3.970100800,0
3.970230400,1
3.970356000,0
3.970485760,1
3.970611360,0
3.970740960,1
3.971120000,0
3.971379200,1
3.971632640,0
3.971762240,1
3.971887840,0
3.972017600,1
3.972143200,0
3.972270880,1
3.972524160,0
3.972783520,1
3.972909120,0
3.973038720,1
3.973292160,0
3.973549440,1
3.973928320,0
3.974187680,1
3.974440960,0
3.974698240,1
3.974824000,0
3.974953600,1
3.975332640,0
3.975591840,1
3.975845120,0
3.976102560,1
3.976228160,0
3.976357760,1
3.976736800,0
3.976996000,1
3.977121760,0
3.977251360,1
3.977376960,0
3.977506720,1
3.977632320,0
3.977761920,1
3.978140960,0
3.978400320,1
3.978525920,0
3.978655520,1
3.978781280,0
3.978910880,1
3.979164160,0
3.979291840,1
3.979545120,0
3.979804480,1
3.980057760,0
3.980187360,1
3.980313120,0
3.980442720,1
3.980568320,0
3.980696000,1
3.980949280,0
3.981208640,1
3.981334240,0
3.981464000,1
3.981589600,0
3.981719200,1
3.981844960,0
3.981974560,1
3.982353600,0
3.982485120,1
3.982610880,0
3.982740480,1
3.982866240,0
3.983123520,1
3.983249120,0
3.983378720,1
3.983757760,0
3.983889440,1
3.984015040,0
3.984272320,1
3.984525760,0
3.984655360,1
3.984780960,0
3.984908640,1
3.985161920,0
3.985293600,1
3.985419200,0
3.985676640,1
3.985802240,0
3.985931840,1
3.986185120,0
3.986312800,1
3.986566240,0
3.986697760,1
3.986823520,0
3.987080800,1
3.987206400,0
3.987336000,1
3.987589440,0
3.987717120,1
3.987970400,0
3.988229600,1
3.988355360,0
3.988484960,1
3.988610560,0
3.988740320,1
3.988993600,0
3.989121280,1
3.989374560,0
3.989633920,1
3.989759520,0
3.989889120,1
3.990014880,0
3.990144480,1
3.990270080,0
3.990399840,1
3.990778720,0
3.991038080,1
3.991163680,0
3.991293440,1
3.991419040,0
3.991548640,1
3.991802080,0
3.991929600,1
3.992183040,0
3.992314560,1
3.992440320,0
3.992569920,1
3.992695520,0
3.992825280,1
3.992950880,0
3.993080480,1
3.993206240,0
3.993333920,1
3.993714880,0
3.993846400,1
3.994227360,0
3.994612320,1
3.994991200,0
3.995378080,1
3.995759040,0
3.996016320,1
3.996267520,0
3.996526880,1
3.996780160,0
3.996909760,1
3.997290720,0
3.997420320,1
3.997544000,0
3.997803200,1
3.998184160,0
3.998441440,1
3.998820320,0
3.998952000,1
3.999332960,0
3.999717760,1
4.000096800,0
4.000483680,1
4.000864640,0
4.001121920,1
4.001373120,0
4.001632480,1
4.001885760,0
4.002015360,1
4.002396320,0
4.002525920,1
4.002649600,0
4.002908800,1
4.003289760,0
4.003547040,1
4.004053600,0
4.004312800,1
4.004438400,0
4.004568160,1
4.004693760,0
4.004823360,1
4.004948960,0
4.005078720,1
4.005457600,0
4.005716800,1
4.005842560,0
4.005972160,1
4.006225440,0
4.006482720,1
4.006861600,0
4.007120960,1
4.007246560,0
4.007376160,1
4.007501760,0
4.007631520,1
4.007757120,0
4.007886720,1
4.008265600,0
4.008524960,1
4.008650560,0
4.008780160,1
4.009033440,0
4.009290720,1
4.009669760,0
4.009928960,1
4.010182240,0
4.010311840,1
4.010437440,0
4.010694720,1
4.011073760,0
4.011332960,1
4.011458560,0
4.011588320,1
4.011713920,0
4.011843520,1
4.011969120,0
4.012098880,1
4.012477760,0
4.012736960,1
4.012990240,0
4.013119840,1
4.013245600,0
4.013375200,1
4.013500800,0
4.013628480,1
4.013881760,0
4.014140960,1
4.014266720,0
4.014396320,1
4.014649600,0
4.014906880,1
4.015285760,0
4.015545120,1
4.015798400,0
4.016055680,1
4.016181280,0
4.016310880,1
4.016689760,0
4.016949120,1
4.017202400,0
4.017459680,1
4.017585280,0
4.017714880,1
4.018093920,0
4.018353120,1
4.018478720,0
4.018608320,1
4.018734080,0
4.018863680,1
4.018989280,0
4.019118880,1
4.019497920,0
4.019757120,1
4.019882720,0
4.020012480,1
4.020138080,0
4.020267680,1
4.020520960,0
4.020648640,1
4.020901920,0
4.021161120,1
4.021414400,0
4.021544160,1
4.021669760,0
4.021799360,1
4.021924960,0
4.022052640,1
4.022305920,0
4.022565280,1
4.022690880,0
4.022820480,1
4.022946080,0
4.023075680,1
4.023201440,0
4.023331040,1
4.023709920,0
4.023841600,1
4.023967200,0
4.024096800,1
4.024222560,0
4.024479840,1
4.024605440,0
4.024735040,1
4.025113920,0
4.025245600,1
4.025371200,0
4.025628480,1
4.025881760,0
4.026011520,1
4.026137120,0
4.026264800,1
4.026518080,0
4.026649600,1
4.026775360,0
4.027032480,1
4.027158240,0
4.027287840,1
4.027541120,0
4.027668800,1
4.027922080,0
4.028053600,1
4.028179360,0
4.028436640,1
4.028562240,0
4.028691840,1
4.028945120,0
4.029072800,1
4.029326080,0
4.029585280,1
4.029711040,0
4.029840640,1
4.029966240,0
4.030095840,1
4.030349120,0
4.030476800,1
4.030730080,0
4.030989280,1
4.031115040,0
4.031244640,1
4.031370240,0
4.031499840,1
4.031625600,0
4.031755200,1
4.032134080,0
4.032393440,1
4.032519040,0
4.032648640,1
4.032774240,0
4.032904000,1
4.033157280,0
4.033284800,1
4.033538080,0
4.033669760,1
4.033795360,0
4.033925120,1
4.034050720,0
4.034180320,1
4.034305920,0
4.034435520,1
4.034561280,0
4.034688960,1
4.036218560,0
4.036350240,1
4.036731200,0
4.037116160,1
4.037495040,0
4.037882080,1
4.038263040,0
4.038520320,1
4.038771680,0
4.039030880,1
4.039284320,0
4.039413920,1
4.039794880,0
4.039924480,1
4.040048160,0
4.040307520,1
4.040688480,0
4.040945760,1
4.041324800,0
4.041456320,1
4.041837280,0
4.042222240,1
4.042601280,0
4.042988160,1
4.043369120,0
4.043626560,1
4.043877760,0
4.044137120,1
4.044390400,0
4.044520000,1
4.044901120,0
4.045030720,1
4.045154400,0
4.045413600,1
4.045794560,0
4.046051840,1
4.046558560,0
4.046817760,1
4.046943520,0
4.047073120,1
4.047198880,0
4.047328480,1
4.047454080,0
4.047583840,1
4.047962720,0
4.048222080,1
4.048347680,0
4.048477280,1
4.048730720,0
4.048988000,1
4.049366880,0
4.049626240,1
4.049751840,0
4.049881600,1
4.050007200,0
4.050136800,1
4.050262560,0
4.050392160,1
4.050771200,0
4.051030400,1
4.051156160,0
4.051285760,1
4.051539040,0
4.051796320,1
4.052175360,0
4.052434560,1
4.052688000,0
4.052817600,1
4.052943200,0
4.053200480,1
4.053579520,0
4.053838880,1
4.053964480,0
4.054094080,1
4.054219840,0
4.054349440,1
4.054475040,0
4.054604800,1
4.054983680,0
4.055243040,1
4.055496320,0
4.055626080,1
4.055751680,0
4.055881280,1
4.056007040,0
4.056134560,1
4.056388000,0
4.056647200,1
4.056772960,0
4.056902560,1
4.057155840,0
4.057413120,1
4.057792160,0
4.058051360,1
4.058304800,0
4.058562080,1
4.058687680,0
4.058817280,1
4.059196320,0
4.059455680,1
4.059708960,0
4.059966240,1
4.060091840,0
4.060221600,1
4.060600480,0
4.060859840,1
4.060985440,0
4.061115200,1
4.061240800,0
4.061370400,1
4.061496160,0
4.061625760,1
4.062004640,0
4.062264000,1
4.062389600,0
4.062519360,1
4.062644960,0
4.062774560,1
4.063028000,0
4.063155520,1
4.063408960,0
4.063668160,1
4.063921440,0
4.064051200,1
4.064176800,0
4.064306400,1
4.064432160,0
4.064559840,1
4.064813120,0
4.065072320,1
4.065198080,0
4.065327680,1
4.065453440,0
4.065583040,1
4.065708640,0
4.065838400,1
4.066217280,0
4.066348960,1
4.066474560,0
4.066604320,1
4.066729920,0
4.066987200,1
4.067112800,0
4.067242560,1
4.067621440,0
4.067753120,1
4.067878880,0
4.068136160,1
4.068389440,0
4.068519040,1
4.068644800,0
4.068772320,1
4.069025760,0
4.069157280,1
4.069283040,0
4.069540320,1
4.069665920,0
4.069795680,1
4.070048960,0
4.070176640,1
4.070429920,0
4.070561600,1
4.070687200,0
4.070944480,1
4.071070240,0
4.071199840,1
4.071453120,0
4.071580800,1
4.071834080,0
4.072093440,1
4.072219040,0
4.072348640,1
4.072474400,0
4.072604000,1
4.072857280,0
4.072984960,1
4.073238240,0
4.073497600,1
4.073623200,0
4.073752960,1
4.073878560,0
4.074008160,1
4.074133920,0
4.074263520,1
4.074642560,0
4.074901760,1
4.075027520,0
4.075157120,1
4.075282720,0
4.075412480,1
4.075665760,0
4.075793440,1
4.076046720,0
4.076178400,1
4.076304000,0
4.076433600,1
4.076559360,0
4.076688960,1
4.076814560,0
4.076944320,1
4.077069920,0
4.077197600,1
4.078727200,0
4.078858880,1
4.079239840,0
4.079624800,1
4.080003840,0
4.080390720,1
4.080771680,0
4.081028960,1
4.081280320,0
4.081539680,1
4.081792960,0
4.081922560,1
4.082303520,0
4.082433280,1
4.082556960,0
4.082816160,1
4.083197120,0
4.083454400,1
4.083833440,0
4.083965120,1
4.084346080,0
4.084731040,1
4.085109920,0
4.085496960,1
4.085877920,0
4.086135200,1
4.086386560,0
4.086645760,1
4.086899200,0
4.087028800,1
