Time [s],Channel 0
1.037788640,1
1.038167520,0
1.038299200,1
1.038424800,0
1.038682080,1
1.038935360,0
1.039064960,1
1.039190560,0
1.039318240,1
1.039571520,0
1.039830720,1
1.039956320,0
1.040086080,1
1.040339200,0
1.040468960,1
1.040594560,0
1.040722240,1
1.040975360,0
1.041107040,1
1.041232640,0
1.041362240,1
1.041488000,0
1.041745280,1
1.041998560,0
1.042126080,1
1.043655680,0
1.043787200,1
1.044168160,0
1.044553120,1
1.044932160,0
1.045319040,1
1.045700000,0
1.045957280,1
1.046208480,0
1.046467840,1
1.046721120,0
1.046850720,1
1.047231680,0
1.047361280,1
1.047484960,0
1.047744160,1
1.048125120,0
1.048382400,1
1.048761440,0
1.048892960,1
1.049273920,0
1.049658880,1
1.050037760,0
1.050424640,1
1.050805600,0
1.051062880,1
1.051314240,0
1.051573440,1
1.051826720,0
1.051956480,1
1.052337280,0
1.052467040,1
1.052590560,0
1.052849920,1
1.053230880,0
1.053488160,1
1.053994720,0
1.054253920,1
1.054379680,0
1.054509280,1
1.054634880,0
1.054764480,1
1.054890240,0
1.055019840,1
1.055398720,0
1.055658080,1
1.055783680,0
1.055913280,1
1.056039040,0
1.056168640,1
1.056421920,0
1.056549600,1
1.056802880,0
1.057062080,1
1.057187680,0
1.057317440,1
1.057443040,0
1.057572640,1
1.057698240,0
1.057828000,1
1.058206880,0
1.058466240,1
1.058591840,0
1.058721440,1
1.058974720,0
1.059232000,1
1.059610880,0
1.059870240,1
1.060123520,0
1.060253120,1
1.060378880,0
1.060636000,1
1.061015040,0
1.061274240,1
1.061400000,0
1.061529600,1
1.061655200,0
1.061784800,1
1.061910560,0
1.062040160,1
1.062419040,0
1.062678400,1
1.062931680,0
1.063061280,1
1.063186880,0
1.063316640,1
1.063442240,0
1.063569920,1
1.063823200,0
1.064082400,1
1.064208160,0
1.064337760,1
1.064591040,0
1.064848320,1
1.065227200,0
1.065486560,1
1.065739840,0
1.065997120,1
1.066122720,0
1.066252320,1
1.066631360,0
1.066890560,1
1.067143840,0
1.067401120,1
1.067526720,0
1.067656480,1
1.068035360,0
1.068294560,1
1.068420320,0
1.068549920,1
1.068675520,0
1.068805280,1
1.068930880,0
1.069060480,1
1.069439360,0
1.069698720,1
1.069824320,0
1.069953920,1
1.070079680,0
1.070209280,1
1.070462560,0
1.070590240,1
1.070843520,0
1.071102720,1
1.071356000,0
1.071613280,1
1.071866560,0
1.071994240,1
1.072247520,0
1.072506880,1
1.072632480,0
1.072762080,1
1.072887840,0
1.073017440,1
1.073143040,0
1.073272640,1
1.073651680,0
1.073910880,1
1.074036480,0
1.074166240,1
1.074419520,0
1.074549120,1
1.074674720,0
1.074802400,1
1.075055680,0
1.075187360,1
1.075312960,0
1.075442560,1
1.075568320,0
1.075697920,1
1.075823520,0
1.076080800,1
1.076459680,0
1.076591360,1
1.076716960,0
1.076846720,1
1.076972320,0
1.077229600,1
1.077482880,0
1.077610560,1
1.077863840,0
1.078123040,1
1.078376320,0
1.078633600,1
1.078886880,0
1.079014560,1
1.079267840,0
1.079399520,1
1.079525120,0
1.079782400,1
1.080035680,0
1.080292960,1
1.080672000,0
1.080803520,1
1.080929280,0
1.081186560,1
1.081439840,0
1.081569440,1
1.081695040,0
1.081822720,1
1.082076000,0
1.082335360,1
1.082460960,0
1.082590560,1
1.082843840,0
1.082973440,1
1.083099200,0
1.083226880,1
1.083480160,0
1.083611680,1
1.083737440,0
1.083867040,1
1.083992640,0
1.084249920,1
1.084503200,0
1.084630880,1
1.086160480,0
1.086292000,1
1.086672960,0
1.087057920,1
1.087436800,0
1.087823840,1
1.088204800,0
1.088461920,1
1.088713280,0
1.088972640,1
1.089225920,0
1.089355520,1
1.089736480,0
1.089866080,1
1.089989760,0
1.090248960,1
1.090629920,0
1.090887200,1
1.091266080,0
1.091397760,1
1.091778720,0
1.092163680,1
1.092542560,0
1.092929440,1
1.093310400,0
1.093567680,1
1.093819040,0
1.094078240,1
1.094331520,0
1.094461120,1
1.094842080,0
1.094971680,1
1.095095360,0
1.095354720,1
1.095735680,0
1.095992960,1
1.096499520,0
1.096758720,1
1.096884480,0
1.097014080,1
1.097139680,0
1.097269280,1
1.097395040,0
1.097524640,1
1.097903520,0
1.098162880,1
1.098288480,0
1.098418080,1
1.098543840,0
1.098673440,1
1.098926720,0
1.099054400,1
1.099307680,0
1.099566880,1
1.099692480,0
1.099822240,1
1.099947840,0
1.100077440,1
1.100203200,0
1.100332800,1
1.100711680,0
1.100971040,1
1.101096640,0
1.101226240,1
1.101479520,0
1.101736800,1
1.102115840,0
1.102375040,1
1.102628320,0
1.102757920,1
1.102883680,0
1.103140960,1
1.103519840,0
1.103779040,1
1.103904800,0
1.104034400,1
1.104160000,0
1.104289600,1
1.104415360,0
1.104544960,1
1.104923840,0
1.105183200,1
1.105436480,0
1.105566080,1
1.105691680,0
1.105821440,1
1.105947040,0
1.106074720,1
1.106328000,0
1.106587200,1
1.106712960,0
1.106842560,1
1.107095840,0
1.107353120,1
1.107732000,0
1.107991360,1
1.108244640,0
1.108501920,1
1.108627520,0
1.108757120,1
1.109136160,0
1.109395360,1
1.109648640,0
1.109905920,1
1.110031520,0
1.110161280,1
1.110540160,0
1.110799360,1
1.110925120,0
1.111054720,1
1.111180320,0
1.111310080,1
1.111435680,0
1.111565280,1
1.111944160,0
1.112203520,1
1.112329120,0
1.112458720,1
1.112584480,0
1.112714080,1
1.112967360,0
1.113095040,1
1.113348320,0
1.113607520,1
1.113860800,0
1.114118080,1
1.114371520,0
1.114499040,1
1.114752320,0
1.115011680,1
1.115137280,0
1.115266880,1
1.115392640,0
1.115522240,1
1.115647840,0
1.115777440,1
1.116156480,0
1.116415680,1
1.116541440,0
1.116671040,1
1.116924320,0
1.117053920,1
1.117179520,0
1.117307200,1
1.117560480,0
1.117692160,1
1.117817760,0
1.117947360,1
1.118073120,0
1.118202720,1
1.118328320,0
1.118585600,1
1.118964640,0
1.119096160,1
1.119221920,0
1.119351520,1
1.119477120,0
1.119734400,1
1.119987680,0
1.120115360,1
1.120368640,0
1.120628000,1
1.120881280,0
1.121138560,1
1.121391840,0
1.121519360,1
1.121772800,0
1.121904320,1
1.122029920,0
1.122287200,1
1.122540640,0
1.122797760,1
1.123176800,0
1.123308480,1
1.123434080,0
1.123691360,1
1.123944640,0
1.124074240,1
1.124199840,0
1.124327520,1
1.124580800,0
1.124840160,1
1.124965760,0
1.125095360,1
1.125348640,0
1.125478400,1
1.125604000,0
1.125731680,1
1.125984960,0
1.126116480,1
1.126242240,0
1.126371840,1
1.126497440,0
1.126754720,1
1.127008000,0
1.127135680,1
1.127644160,0
1.127775840,1
1.128156800,0
1.128541600,1
1.128920480,0
1.129307360,1
1.129688320,0
1.129945600,1
1.130196800,0
1.130456160,1
1.130709440,0
1.130839040,1
1.131220000,0
1.131349600,1
1.131473120,0
1.131732480,1
1.132113280,0
1.132370560,1
1.132749440,0
1.132881120,1
1.133262080,0
1.133646880,1
1.134025760,0
1.134412640,1
1.134793600,0
1.135050880,1
1.135302080,0
1.135561440,1
1.135814720,0
1.135944320,1
1.136325280,0
1.136454880,1
1.136578400,0
1.136837760,1
1.137218560,0
1.137475840,1
1.137982400,0
1.138241600,1
1.138367360,0
1.138496960,1
1.138622560,0
1.138752160,1
1.138877920,0
1.139007520,1
1.139386400,0
1.139645600,1
1.139771200,0
1.139900960,1
1.140026560,0
1.140156160,1
1.140409440,0
1.140537120,1
1.140790400,0
1.141049600,1
1.141175200,0
1.141304800,1
1.141430400,0
1.141560160,1
1.141685760,0
1.141815360,1
1.142194240,0
1.142453440,1
1.142579200,0
1.142708800,1
1.142962080,0
1.143219360,1
1.143598240,0
1.143857440,1
1.144110720,0
1.144240320,1
1.144366080,0
1.144623200,1
1.145002240,0
1.145261440,1
1.145387040,0
1.145516640,1
1.145642400,0
1.145772000,1
1.145897600,0
1.146027200,1
1.146406080,0
1.146665440,1
1.146918720,0
1.147048320,1
1.147173920,0
1.147303520,1
1.147429120,0
1.147556800,1
1.147810080,0
1.148069280,1
1.148195040,0
1.148324640,1
1.148577920,0
1.148835040,1
1.149214080,0
1.149473280,1
1.149726560,0
1.149983840,1
1.150109440,0
1.150239040,1
1.150617920,0
1.150877280,1
1.151130560,0
1.151387680,1
1.151513440,0
1.151643040,1
1.152021920,0
1.152281120,1
1.152406880,0
1.152536480,1
1.152662080,0
1.152791680,1
1.152917280,0
1.153047040,1
1.153425920,0
1.153685120,1
1.153810720,0
1.153940320,1
1.154066080,0
1.154195680,1
1.154448960,0
1.154576480,1
1.154829760,0
1.155089120,1
1.155342400,0
1.155599680,1
1.155852960,0
1.155980480,1
1.156233760,0
1.156492960,1
1.156618720,0
1.156748320,1
1.156873920,0
1.157003520,1
1.157129120,0
1.157258880,1
1.157637760,0
1.157896960,1
1.158022560,0
1.158152320,1
1.158405440,0
1.158535200,1
1.158660800,0
1.158788480,1
1.159041760,0
1.159173280,1
1.159298880,0
1.159428480,1
1.159554240,0
1.159683840,1
1.159809440,0
1.160066720,1
1.160445600,0
1.160577280,1
1.160702880,0
1.160832480,1
1.160958080,0
1.161215360,1
1.161468640,0
1.161596320,1
1.161849600,0
1.162108800,1
1.162362080,0
1.162619360,1
1.162872640,0
1.163000320,1
1.163253600,0
1.163385120,1
1.163510720,0
1.163768000,1
1.164021280,0
1.164278560,1
1.164657440,0
1.164789120,1
1.164914720,0
1.165172000,1
1.165425280,0
1.165554880,1
1.165680480,0
1.165808160,1
1.166061440,0
1.166320640,1
1.166446400,0
1.166576000,1
1.166829280,0
1.166958880,1
1.167084480,0
1.167212160,1
1.167465440,0
1.167596960,1
1.167722720,0
1.167852320,1
1.167977920,0
1.168235200,1
1.168488480,0
1.168616000,1
1.170145600,0
1.170277280,1
1.170658240,0
1.171043040,1
1.171422080,0
1.171808960,1
1.172189920,0
1.172447200,1
1.172698400,0
1.172957760,1
1.173211040,0
1.173340640,1
1.173721600,0
1.173851200,1
1.173974880,0
1.174234240,1
1.174615040,0
1.174872320,1
1.175251360,0
1.175383040,1
1.175763840,0
1.176148800,1
1.176527680,0
1.176914720,1
1.177295680,0
1.177552800,1
1.177804160,0
1.178063520,1
1.178316800,0
1.178446400,1
1.178827360,0
1.178956960,1
1.179080640,0
1.179339840,1
1.179720800,0
1.179978080,1
1.180484640,0
1.180744000,1
1.180869600,0
1.180999200,1
1.181124960,0
1.181254560,1
1.181380160,0
1.181509760,1
1.181888800,0
1.182148000,1
1.182273760,0
1.182403360,1
1.182528960,0
1.182658560,1
1.182911840,0
1.183039520,1
1.183292800,0
1.183552160,1
1.183677760,0
1.183807360,1
1.183933120,0
1.184062720,1
1.184188320,0
1.184317920,1
1.184696960,0
1.184956160,1
1.185081760,0
1.185211520,1
1.185464800,0
1.185722080,1
1.186100960,0
1.186360320,1
1.186613600,0
1.186743200,1
1.186868800,0
1.187126080,1
1.187505120,0
1.187764320,1
1.187889920,0
1.188019680,1
1.188145280,0
1.188274880,1
1.188400480,0
1.188530240,1
1.188909120,0
1.189168320,1
1.189421760,0
1.189551360,1
1.189676960,0
1.189806560,1
1.189932320,0
1.190059840,1
1.190313120,0
1.190572480,1
1.190698080,0
1.190827680,1
1.191080960,0
1.191338240,1
1.191717280,0
1.191976480,1
1.192229760,0
1.192487040,1
1.192612800,0
1.192742400,1
1.193121280,0
1.193380640,1
1.193633920,0
1.193891200,1
1.194016800,0
1.194146400,1
1.194525440,0
1.194784640,1
1.194910240,0
1.195040000,1
1.195165600,0
1.195295200,1
1.195420960,0
1.195550560,1
1.195929440,0
1.196188800,1
1.196314400,0
1.196444000,1
1.196569600,0
1.196699360,1
1.196952640,0
1.197080160,1
1.197333600,0
1.197592800,1
1.197846080,0
1.198103360,1
1.198356640,0
1.198484320,1
1.198737600,0
1.198996800,1
1.199122560,0
1.199252160,1
1.199377760,0
1.199507520,1
1.199633120,0
1.199762720,1
1.200141760,0
1.200400960,1
1.200526560,0
1.200656160,1
1.200909600,0
1.201039200,1
1.201164800,0
1.201292480,1
1.201545760,0
1.201677440,1
1.201803040,0
1.201932640,1
1.202058400,0
1.202188000,1
1.202313600,0
1.202570880,1
1.202949760,0
1.203081440,1
1.203207040,0
1.203336800,1
1.203462400,0
1.203719680,1
1.203972960,0
1.204100640,1
1.204353920,0
1.204613120,1
1.204866400,0
1.205123680,1
1.205376960,0
1.205504640,1
1.205757920,0
1.205889600,1
1.206015200,0
1.206272480,1
1.206525760,0
1.206783040,1
1.207162080,0
1.207293600,1
1.207419360,0
1.207676640,1
1.207929920,0
1.208059520,1
1.208185120,0
1.208312800,1
1.208566080,0
1.208825440,1
1.208951040,0
1.209080640,1
1.209333920,0
1.209463520,1
1.209589280,0
1.209716800,1
1.209970240,0
1.210101760,1
1.210227520,0
1.210357120,1
1.210482720,0
1.210740000,1
1.210993280,0
1.211120960,1
1.212650560,0
1.212782080,1
1.213163040,0
1.213548000,1
1.213926880,0
1.214313920,1
1.214694880,0
1.214952160,1
1.215203360,0
1.215462720,1
1.215716000,0
1.215845600,1
1.216226560,0
1.216356160,1
1.216479840,0
1.216739040,1
1.217120000,0
1.217377280,1
1.217756320,0
1.217887840,1
1.218268800,0
1.218653760,1
1.219032640,0
1.219419520,1
1.219800480,0
1.220057760,1
1.220309120,0
1.220568320,1
1.220821600,0
1.220951360,1
1.221332320,0
1.221461920,1
1.221585600,0
1.221844800,1
1.222225760,0
1.222483040,1
1.222989600,0
1.223248960,1
1.223374560,0
1.223504160,1
1.223629760,0
1.223759520,1
1.223885120,0
1.224014720,1
1.224393760,0
1.224652960,1
1.224778560,0
1.224908160,1
1.225033920,0
1.225163520,1
1.225416800,0
1.225544480,1
1.225797760,0
1.226056960,1
1.226182720,0
1.226312320,1
1.226437920,0
1.226567520,1
1.226693280,0
1.226822880,1
1.227201760,0
1.227461120,1
1.227586720,0
1.227716320,1
1.227969600,0
1.228226880,1
1.228605920,0
1.228865120,1
1.229118400,0
1.229248160,1
1.229373760,0
1.229631040,1
1.230009920,0
1.230269280,1
1.230394880,0
1.230524480,1
1.230650240,0
1.230779840,1
1.230905440,0
1.231035040,1
1.231414080,0
1.231673280,1
1.231926560,0
1.232056320,1
1.232181920,0
1.232311520,1
1.232437120,0
1.232564800,1
1.232818080,0
1.233077440,1
1.233203040,0
1.233332640,1
1.233585920,0
1.233843200,1
1.234222240,0
1.234481440,1
1.234734720,0
1.234992000,1
1.235117760,0
1.235247360,1
1.235626240,0
1.235885600,1
1.236138880,0
1.236396160,1
1.236521760,0
1.236651360,1
1.237030400,0
1.237289600,1
1.237415200,0
1.237544960,1
1.237670560,0
1.237800160,1
1.237925760,0
1.238055520,1
1.238434400,0
1.238693760,1
1.238819360,0
1.238948960,1
1.239074560,0
1.239204320,1
1.239457600,0
1.239585120,1
1.239838560,0
1.240097760,1
1.240351040,0
1.240608320,1
1.240861600,0
1.240989280,1
1.241242560,0
1.241501760,1
1.241627520,0
1.241757120,1
1.241882720,0
1.242012320,1
1.242138080,0
1.242267680,1
1.242646560,0
1.242905920,1
1.243031520,0
1.243161120,1
1.243414400,0
1.243544160,1
1.243669760,0
1.243797440,1
1.244050720,0
1.244182400,1
1.244308000,0
1.244437600,1
1.244563200,0
1.244692960,1
1.244818560,0
1.245075840,1
1.245454720,0
1.245586400,1
1.245712000,0
1.245841760,1
1.245967360,0
1.246224640,1
1.246477920,0
1.246605600,1
1.246858880,0
1.247118080,1
1.247371360,0
1.247628640,1
1.247881920,0
1.248009600,1
1.248262880,0
1.248394560,1
1.248520160,0
1.248777440,1
1.249030720,0
1.249288000,1
1.249667040,0
1.249798560,1
1.249924320,0
1.250181600,1
1.250434880,0
1.250564480,1
1.250690080,0
1.250817760,1
1.251071040,0
1.251330400,1
1.251456000,0
1.251585600,1
1.251838880,0
1.251968640,1
1.252094240,0
1.252221920,1
1.252475200,0
1.252606720,1
1.252732480,0
1.252862080,1
1.252987680,0
1.253244960,1
1.253498240,0
1.253625920,1
1.254134560,0
1.254266080,1
1.254647040,0
1.255031840,1
1.255410880,0
1.255797760,1
1.256178560,0
1.256435840,1
1.256687200,0
1.256946400,1
1.257199680,0
1.257329280,1
1.257710240,0
1.257839840,1
1.257963520,0
1.258222720,1
1.258603680,0
1.258860800,1
1.259239840,0
1.259371360,1
1.259752320,0
1.260137120,1
1.260516160,0
1.260903040,1
1.261283840,0
1.261541120,1
1.261792480,0
1.262051680,1
1.262304960,0
1.262434560,1
1.262815520,0
1.262945120,1
1.263068800,0
1.263328000,1
1.263708960,0
1.263966240,1
1.264472640,0
1.264732000,1
1.264857600,0
1.264987200,1
1.265112800,0
1.265242560,1
1.265368160,0
1.265497760,1
1.265876640,0
1.266135840,1
1.266261600,0
1.266391200,1
1.266516800,0
1.266646400,1
1.266899680,0
1.267027360,1
1.267280640,0
1.267539840,1
1.267665600,0
1.267795200,1
1.267920800,0
1.268050400,1
1.268176000,0
1.268305600,1
1.268684640,0
1.268943840,1
1.269069440,0
1.269199040,1
1.269452320,0
1.269709600,1
1.270088480,0
1.270347840,1
1.270601120,0
1.270730720,1
1.270856320,0
1.271113600,1
1.271492480,0
1.271751680,1
1.271877440,0
1.272007040,1
1.272132640,0
1.272262240,1
1.272388000,0
1.272517600,1
1.272896480,0
1.273155680,1
1.273408960,0
1.273538560,1
1.273664320,0
1.273793920,1
1.273919520,0
1.274047200,1
1.274300480,0
1.274559680,1
1.274685280,0
1.274814880,1
1.275068160,0
1.275325440,1
1.275704320,0
1.275963680,1
1.276216960,0
1.276474080,1
1.276599840,0
1.276729440,1
1.277108320,0
1.277367520,1
1.277620800,0
1.277878080,1
1.278003680,0
1.278133440,1
1.278512320,0
1.278771520,1
1.278897120,0
1.279026720,1
1.279152480,0
1.279282080,1
1.279407680,0
1.279537280,1
1.279916320,0
1.280175520,1
1.280301120,0
1.280430720,1
1.280556480,0
1.280686080,1
1.280939360,0
1.281066880,1
1.281320160,0
1.281579520,1
1.281832800,0
1.282089920,1
1.282343200,0
1.282470880,1
1.282724160,0
1.282983360,1
1.283109120,0
1.283238720,1
1.283364320,0
1.283493920,1
1.283619520,0
1.283749280,1
1.284128160,0
1.284387360,1
1.284512960,0
1.284642720,1
1.284895840,0
1.285025600,1
1.285151200,0
1.285278880,1
1.285532160,0
1.285663680,1
1.285789280,0
1.285919040,1
1.286044640,0
1.286174240,1
1.286299840,0
1.286557120,1
1.286936000,0
1.287067680,1
1.287193280,0
1.287322880,1
1.287448640,0
1.287705760,1
1.287959040,0
1.288086720,1
1.288340000,0
1.288599200,1
1.288852480,0
1.289109760,1
1.289363040,0
1.289490720,1
1.289744000,0
1.289875520,1
1.290001280,0
1.290258400,1
1.290511680,0
1.290768960,1
1.291147840,0
1.291279520,1
1.291405120,0
1.291662400,1
1.291915680,0
